resolution,time,axisTau,dt,cycle,C-norm2,H-norm2,M-norm2,Z-norm2,axisKret,axisLapse,max_abs_K,maxAbsKret,maxRefLev,nmb_total,C-Linf,C-rho,C-z,H-Linf,H-rho,H-z,M-Linf,M-rho,M-z,Z-Linf,Z-rho,Z-z
n256,6.483668728023083,3.977175192329113,0.006560138976652159,1048.0,0.0005697473657833923,0.00011890646168722106,0.0001645931700344051,2.6676006534522066e-05,0.002078816893476609,0.5911454167433989,1.1835128333954954,0.12321795740646693,4.0,206.0,0.011095117418497648,5.25,0.0,0.0010685460464300578,5.25,0.1875,0.004257563000269644,5.0625,0.0,0.0016606926390350764,5.1875,-0.0625
n256,6.509901559383447,3.9926762966598317,0.0065570959206940295,1052.0,0.0005883177964981796,0.00011968018237349218,0.00017192407063376395,2.7174926261212988e-05,0.002176194682759693,0.5906665223518248,1.1921562781589896,0.12203203073302306,4.0,206.0,0.011370877930748265,5.25,0.0,0.0010994208644218573,5.25,-0.1875,0.00440891779625567,5.0625,0.0,0.0017115811772694665,5.1875,-0.0625
n256,6.536123103475675,4.008158390373286,0.006554403309341987,1056.0,0.0006078270991638566,0.00012049263818084266,0.00017965971087624603,2.769723194107634e-05,0.0022795736493128817,0.5902043797602069,1.2008103955690765,0.12059745543335919,4.0,206.0,0.011649505879283375,5.25,0.0,0.0011300986261011392,5.25,0.1875,0.004564927457916204,5.0625,0.0,0.0017639512025165933,5.1875,-0.0625
n256,6.562334791909767,4.023622787806612,0.006552080477258131,1060.0,0.0006283303776941633,0.00012135116467337614,0.0001878235817307173,2.8244623716489395e-05,0.002389323659588139,0.5897605164207023,1.20947235781056,0.12005344468185708,4.0,206.0,0.011930823925110032,5.25,0.0,0.001160705631621961,5.25,-0.1875,0.004725725461248622,5.0625,0.0,0.0018178476425696323,5.1875,-0.0625
n256,6.588538132418863,4.039070885676417,0.006550135223698906,1064.0,0.0006498868377759568,0.00012226330457484392,0.0001964412997491308,2.8818959120907754e-05,0.0025058376715894684,0.5893364539561924,1.2181392053671032,0.11986875356330319,4.0,206.0,0.012214656584604485,5.25,0.0,0.0011914819848233282,5.25,0.1875,0.004891444502183195,5.0625,0.0,0.0018733170416921656,5.1875,-0.0625
n256,6.6147346397228555,4.054504122083259,0.00654856931955932,1068.0,0.0006725598108443707,0.0001232367768019441,0.0002055406053159191,2.9422233228541918e-05,0.0026295332522297127,0.5889337008827513,1.2268078171999015,0.1194455586229129,4.0,206.0,0.012500831296289573,5.25,0.0,0.0012227529141473625,5.25,0.1875,0.0050622093918260514,5.0625,0.0,0.0019304062908025927,5.1875,-0.0625
n256,6.640925835810054,4.069923976345823,0.006547384611440686,1072.0,0.0006964166644081531,0.00012427941511386535,0.00021515129392159877,3.0056552045151164e-05,0.0027608544611643438,0.5885537435809974,1.2354749060596273,0.11878212959075354,4.0,206.0,0.012789178680322467,5.25,0.0,0.001254880975105871,5.25,-0.1875,0.00523813180831101,5.0625,0.0,0.0019891610356625243,5.1875,-0.0625
n256,6.6671102462941825,4.085330201713903,0.006544961007291653,1076.0,0.0007215255716589271,0.00012539894743876837,0.00022530384228503818,3.072402044744719e-05,0.002900257360274814,0.5881980762427498,1.2441360235627832,0.11787721541500046,4.0,206.0,0.013079496538402327,5.25,0.0,0.001299484180033228,5.1875,-0.1875,0.005419285453154911,5.0625,0.0,0.002049617530479158,5.1875,-0.0625
n256,6.693282696428365,4.100720415698018,0.006542049561497925,1080.0,0.000747953644984862,0.00012660288818806744,0.00023602851053159665,3.142666288710525e-05,0.003048202889610545,0.5878681845851932,1.2527853350368565,0.11673025289425411,4.0,206.0,0.013371535575473352,5.25,0.0,0.0013621903254739665,5.1875,-0.1875,0.005605697144160975,5.0625,0.0,0.0021117996058383944,5.1875,-0.0625
n256,6.719444424895,4.116096046379828,0.0065395080133572765,1084.0,0.0007757762465514338,0.00012789908178856627,0.0002473587715526271,3.216664534893174e-05,0.003205214226517005,0.5875654031668162,1.2614189744533988,0.11534099188501942,4.0,206.0,0.01366510490965164,5.25,0.0,0.0014284575810568079,5.1875,-0.1875,0.005797421730602004,5.0625,0.0,0.002175742651401263,5.1875,-0.0625
n256,6.745596916391766,4.13145869836739,0.006537338416188955,1088.0,0.0008050707201018247,0.0001292956669536297,0.0002593282792930355,3.294608976551713e-05,0.0033718491183064372,0.5872909989877492,1.27082613375362,0.1153531440240008,4.0,206.0,0.013959995720071413,5.25,0.0,0.0014987223721636689,5.1875,-0.1875,0.005994509714997144,5.0625,0.0,0.0022414805670332005,5.1875,-0.0625
n256,6.7717416640360835,4.146810011393521,0.0065355429053401025,1092.0,0.0008359172541566469,0.0001308013371788645,0.0002719718292937987,3.376703033680783e-05,0.0035487005900119734,0.5870461717812513,1.2828175949405878,0.11517292494529585,4.0,206.0,0.014341333991472619,5.1875,0.0,0.001573459661983856,5.1875,-0.1875,0.00619701949838242,5.0625,0.0,0.0023090459498405352,5.1875,-0.0625
n256,6.7978801696778675,4.162151658940104,0.006534123691512223,1096.0,0.0008683976162178141,0.0001324254236972724,0.00028532429191770767,3.46313830282273e-05,0.00373639879545528,0.5868320488738075,1.2949344310610893,0.11476094889704658,4.0,206.0,0.014864284452131163,5.1875,0.0,0.0016532733198794114,5.1875,0.0,0.006405031854584692,5.0625,0.0,0.0023784711807737654,5.1875,0.0625
n256,6.824013308418748,4.177484973449516,0.006532459617581389,1100.0,0.0009025934319923177,0.00013417773530681972,0.00029941981713219826,3.5540901661614474e-05,0.003935607742695494,0.586649665710702,1.3071761152474946,0.11411506141811713,4.0,206.0,0.015404171548930643,5.1875,0.0,0.0017799376646562282,5.1875,0.0,0.0066186569012267925,5.0625,0.0,0.002449788086094616,5.1875,0.0625
n256,6.8501352461050855,4.192807376997988,0.00652934495436609,1104.0,0.0009385764742098639,0.00013606780022550248,0.00031428789725239793,3.649693372818111e-05,0.004146974601740515,0.5864999821276868,1.3195387786333916,0.11323374723067217,4.0,206.0,0.01596130986630069,5.1875,0.0,0.0019174312738824417,5.1875,0.0,0.006837992147026232,5.0625,0.0,0.0025230118600315828,5.1875,0.0625
n256,6.876245640000809,4.208119536645857,0.006526596482568051,1108.0,0.0009764234346365799,0.00013810527867179698,0.0003299596280245202,3.75008402013104e-05,0.0043712216075937884,0.5863837840999969,1.3320209176223923,0.1121158971008527,4.0,206.0,0.016536090726824902,5.1875,0.0,0.0020660332975819262,5.1875,0.0,0.007063228996244561,5.0625,0.0,0.002598175394600987,5.1875,0.0625
n256,6.902345959770177,4.223423199847551,0.00652421615750227,1112.0,0.001016211319246996,0.0001402994098485728,0.0003464660621130631,3.8553909193099614e-05,0.004609125238312293,0.5863017199357341,1.344621750059434,0.11124802930258017,4.0,206.0,0.01712889563595565,5.1875,0.0,0.0022257231897422347,5.1875,0.0,0.007294630278107922,5.0625,0.0,0.002675321532941921,5.1875,0.0625
n256,6.928437682823717,4.238720132372581,0.0065222059056494405,1116.0,0.0010580147038428771,0.00014265862394163126,0.0003638373169687592,3.965732581652483e-05,0.004861503578367987,0.5862543081227269,1.3573403841410256,0.1112917962250966,4.0,206.0,0.01774003909157629,5.1875,0.0,0.0023961352589830787,5.1875,0.0,0.007532515302190381,5.0625,0.0,0.0027544992841587314,5.1875,0.0625
n256,6.954522294233098,4.254012115086111,0.00652056763763429,1120.0,0.001101905671623954,0.00014519046399923645,0.000382102729270887,4.081221760688072e-05,0.005129216821918171,0.586241932623812,1.370175828352612,0.11111219035506327,4.0,206.0,0.0183697502905207,5.1875,0.0,0.0025765536742629047,5.1875,0.0,0.00777725310299658,5.0625,0.0,0.002835764320188336,5.1875,0.0625
n256,6.980601286713993,4.269300940677652,0.0065193032673687605,1124.0,0.001147933256725186,0.00014790332140098749,0.0004012690026255755,4.201962340059734e-05,0.005413167606339926,0.5862648394043682,1.3831270012646946,0.11070631296894097,4.0,206.0,0.01901815376326223,5.1875,0.0,0.002765898234782571,5.1875,0.0,0.008029145096914152,5.0625,0.0,0.0029191636496299187,5.1875,0.0625
n256,7.006671612923496,4.284585743912522,0.006516369411967382,1128.0,0.0011961285657107834,0.00015079961925448717,0.00042133740170423605,4.328010694696384e-05,0.005714247154981518,0.5863231209991491,1.3961904599693435,0.11007171631418405,4.0,206.0,0.019685147565104855,5.1875,0.0,0.002962748664530168,5.1875,0.0,0.008288058396195794,5.0625,0.0,0.0030047017456727872,5.1875,0.0625
n256,7.032729609406079,4.299865297219833,0.006513422019031844,1132.0,0.0012465397119913978,0.00015388129185023888,0.00044232903157150386,4.459418914364619e-05,0.006033368640251073,0.5864167016320541,1.4093622988364913,0.10920649635375998,4.0,206.0,0.020370764548461665,5.1875,0.0,0.0031672439907756145,5.1875,0.0,0.008553797766939653,5.0625,0.0,0.003092373530460527,5.1875,0.0625
n256,7.0587767193687885,4.315141362012622,0.006510836060265535,1136.0,0.0012992341791287184,0.000157156665140926,0.0004642735258791187,4.5962830599767884e-05,0.006371539774080913,0.5865453660636517,1.4226410524796929,0.10810909614913254,4.0,206.0,0.021075252741286295,5.1875,0.0,0.003380538572701708,5.1875,0.0,0.008826406175129845,5.0625,0.0,0.0031822016331112396,5.1875,0.0625
n256,7.084814392890246,4.330415695657558,0.0065086132824177835,1140.0,0.0013542882704609578,0.0001606363335796367,0.0004872063473820999,4.738734956296288e-05,0.006729809175526614,0.5867087608988734,1.4360251526963124,0.10776265429847814,4.0,206.0,0.021798704780004664,5.1875,0.0,0.0036030921887759693,5.1875,0.0,0.009106162510853838,5.0625,0.0,0.0032742289370008724,5.1875,0.0625
n256,7.110844087240903,4.345690048429744,0.006506755514764263,1144.0,0.0014117846854954231,0.00016432906460324805,0.0005111694907970607,4.8869552243129985e-05,0.007109266946077745,0.5869063981720106,1.4495129050853137,0.10779915715071064,4.0,206.0,0.02254099686141605,5.1875,0.0,0.003834259209367863,5.1875,0.0,0.009393491781579739,5.0625,0.0,0.0033685119589728137,5.1875,0.0625
n256,7.1368672672202464,4.36096616058922,0.006505264671362301,1148.0,0.0014718149510991726,0.00016824291863890798,0.0005362118748697473,5.0411814372112134e-05,0.007511045680013874,0.587137660101891,1.4631024628629479,0.10761707306300161,4.0,206.0,0.023301918223959335,5.1875,0.0,0.004073091915145044,5.1875,0.0,0.00968879969296469,5.0625,0.0,0.0034651123557789426,5.1875,0.0625
n256,7.162883889479438,4.376244869084894,0.0065030855459876965,1152.0,0.0015344825820074065,0.00017239091699396212,0.000562387916270491,5.2017014989531934e-05,0.00793629652963598,0.5874017885766705,1.4767909962765422,0.10721314630390413,4.0,206.0,0.024081282040562403,5.1875,0.0,0.004319250029833688,5.1875,0.0,0.009992300889876259,5.0625,0.0,0.0035640862863791107,5.1875,0.0625
n256,7.188888231631801,4.391523651262254,0.006499929775757672,1156.0,0.0015998978680083114,0.00017679579364248833,0.0005897526543684399,5.368823646268082e-05,0.008386109811209932,0.5876978327023097,1.4905724123332402,0.10658464797879957,4.0,206.0,0.024878864273283667,5.1875,0.0,0.004573309723112651,5.1875,0.0,0.010303874631155962,5.0625,0.0,0.0036654633870476377,5.1875,0.0625
n256,7.214880837259161,4.406803636418839,0.006497128856500919,1160.0,0.0016682087221525158,0.00018149332489680254,0.000618373618301797,5.5429471533216865e-05,0.0088617127975953,0.5880247808001869,1.504443613590123,0.10572922204120339,4.0,206.0,0.025694763102165372,5.1875,0.0,0.004836747254077789,5.1875,0.0,0.010623175258285988,5.0625,0.0,0.0037692880079343285,5.1875,0.0625
n256,7.240863130377421,4.42208644363681,0.006494684638454242,1164.0,0.001739587626585144,0.00018652977783878663,0.0006483257217153773,5.724526746776331e-05,0.009364396283815272,0.5883815302155947,1.518401678329062,0.10464490475931126,4.0,206.0,0.02652923562372734,5.1875,0.0,0.005111681025526504,5.1875,0.0,0.010949585645442737,5.0625,0.0,0.0038755970261675934,5.1875,0.0625
n256,7.2668365425179475,4.4373736671128,0.006492599018505226,1168.0,0.0018142278775959563,0.00019195990725628633,0.0006796900654766541,5.914058454479913e-05,0.009895504977322712,0.5887668880685237,1.5324433677486446,0.10478948073520705,4.0,206.0,0.02738268629429225,5.1875,0.0,0.005400796523425955,5.1875,0.0,0.011282248275972632,5.0625,0.0,0.003984416376448475,5.1875,0.0625
n256,7.292802512933435,4.452666874363103,0.006490873948185031,1172.0,0.0018923416552415562,0.00019784476058985208,0.0007125537125060407,6.112065893505052e-05,0.010456442470757206,0.589179580614108,1.5465650941773321,0.10481740430181678,4.0,206.0,0.02825568707654708,5.1875,0.0,0.005707334013915544,5.1875,0.0,0.011619979905562607,5.0625,0.0,0.004095762554665007,5.1875,0.0625
n256,7.318762376969082,4.467967538722872,0.006489399572176796,1176.0,0.001974160321551786,0.00020424863792283486,0.0007470124672158819,6.319041629782385e-05,0.011048674202692208,0.5896182608017955,1.5607628646016667,0.10463046698167003,4.0,206.0,0.029149315786490687,5.1875,0.0,0.006036629149879902,5.1875,0.0,0.011960348493531905,5.0625,0.0,0.004209642120616369,5.1875,0.0625
n256,7.344711440023463,4.483273540790069,0.006486028933516134,1180.0,0.002059929943200897,0.00021126956104939183,0.0007831512159605725,6.535360459967022e-05,0.011673586178412554,0.5900814087883335,1.5750289942345566,0.10422511310255524,4.0,206.0,0.03006503997888409,5.1875,0.0,0.006395966237051409,5.1875,0.0,0.01230247836610894,5.0625,0.0,0.004326016858458149,5.1875,-0.0625
n256,7.370647891322587,4.4985844166916955,0.006483006842116316,1184.0,0.0021498955967136145,0.00021899282084079783,0.0008210579530466484,6.761405248517663e-05,0.012332682726932909,0.5905674861679147,1.5893569072087392,0.10359822694747428,4.0,206.0,0.031003840497273658,5.1875,0.0,0.006789161238583308,5.1875,0.0,0.012646167899830382,5.0625,0.0,0.004444837505737287,5.1875,-0.0625
n256,7.396573129655182,4.5139015556009,0.0064803351446012505,1188.0,0.0022443016094777007,0.00022749418725466041,0.0008608192298001524,6.997571632668287e-05,0.01302761826114397,0.5910749668614433,1.603741368938853,0.10274704667703276,4.0,206.0,0.03196657790869201,5.1875,0.0,0.007218349087470655,5.1875,0.0,0.012991467217377706,5.0625,0.0,0.004566057488293661,5.1875,-0.0625
n256,7.4224885613373015,4.529226312509891,0.006478015744683396,1192.0,0.0023434193975873084,0.00023686491792909812,0.000902529494983014,7.244216480183568e-05,0.013760131876537407,0.5916022935864862,1.6181767619377054,0.1020533026731433,4.0,206.0,0.032954357769696865,5.1875,0.0,0.007686144266773498,5.1875,0.0,0.013338603041440708,5.0625,0.0,0.004689640931480729,5.1875,-0.0625
n256,7.448395600455075,4.544560007931305,0.006476050608838278,1196.0,0.002447546941442169,0.00024721750909723723,0.0009462868677856228,7.501629048599665e-05,0.014532052442166923,0.5921478864298169,1.6326571213369674,0.10227956211367423,4.0,206.0,0.03396847734283071,5.1875,0.0,0.008195422742191871,5.1875,0.0,0.013688002381935328,5.0625,0.0,0.004815578858703848,5.1875,-0.0625
n256,7.474295669129179,4.559903927809774,0.006474441771681984,1200.0,0.002556984710285293,0.0002586660074903502,0.0009921904273752983,7.770017547849837e-05,0.015345302801108967,0.5927101509461551,1.6471761828538933,0.10229804104183099,4.0,206.0,0.03501000012462707,5.1875,0.0,0.008747687346839506,5.1875,0.0,0.01404041512004416,5.0625,0.0,0.004943888267831442,5.1875,-0.0625
n256,7.500187327054158,4.57525762045138,0.0064716477751434525,1204.0,0.002671997056575623,0.00027130114053794407,0.0010403337605032932,8.049482441760531e-05,0.01620180534336374,0.5932874209728028,1.6617258232635888,0.10210444814405589,4.0,206.0,0.03607924164045317,5.1875,0.0,0.009341807470772734,5.1875,0.0,0.014396987554229057,5.0625,0.0,0.005074587947780023,5.1875,-0.0625
n256,7.526065687287423,4.5906185412037415,0.006468398331189035,1208.0,0.0027927961768941688,0.000285181504726182,0.0010908012074682823,8.340018172060885e-05,0.01710343683975942,0.5938779451845522,1.676295773252369,0.10169492003455372,4.0,206.0,0.03717556989970764,5.1875,0.0,0.009973943429365306,5.1875,0.0,0.014759278946570437,5.0625,0.0,0.005207688891051888,5.1875,-0.0625
n256,7.551931909547986,4.605987685558969,0.006465493042184296,1212.0,0.0029195907063357942,0.00030034610127644567,0.0011436845569304747,8.641632766876432e-05,0.018052350634569184,0.5944801110665524,1.690879020111885,0.10106594496686844,4.0,206.0,0.03829782299052132,5.1875,0.0,0.01063842850039265,5.1875,0.0,0.015129326200208399,5.0625,0.0,0.005343242740622055,5.1875,-0.0625
n256,7.5777873751838944,4.621366141019253,0.006462933806831388,1216.0,0.0030525698537257513,0.00031682221007882003,0.0011990717880720847,8.954299653453826e-05,0.019050798033030183,0.5950923270865487,1.7054685921023875,0.1002143714469377,4.0,206.0,0.039444137044140425,5.1875,0.0,0.011328316021299578,5.1875,0.0,0.0155094405681946,5.0625,0.0,0.005481311009140783,5.1875,-0.0625
n256,7.60363347329364,4.6367549610053995,0.00646072258709138,1220.0,0.003191903403643873,0.00033462810165500723,0.0012570457982024916,9.277964674898507e-05,0.020101117359702256,0.5957130236579143,1.7200574727269085,0.09997946188815704,4.0,206.0,0.04061196854651995,5.1875,0.0,0.012035777432789274,5.1875,0.0,0.0159020507671875,5.0625,0.0,0.005621956113694765,5.1875,-0.0625
n256,7.629471600998835,4.652155165814895,0.006458861415967071,1224.0,0.0033377360775252458,0.0003537683372644532,0.0013176841021531275,9.612558718202073e-05,0.021205728094755398,0.5963406583968405,1.734638624669525,0.10019369960266447,4.0,206.0,0.04179811858184706,5.1875,0.0,0.012752335182522945,5.1875,0.0,0.016309529855147203,5.0625,0.0,0.0057652315924975085,5.1875,-0.0625
n256,7.655302470607719,4.667567329921537,0.006456716156697731,1228.0,0.0034901774071839056,0.0003742271093857019,0.001381057365059968,9.958006195643185e-05,0.02236709133100112,0.5969737039583995,1.749204610860601,0.10020236059032728,4.0,206.0,0.042998768949886204,5.1875,0.0,0.013469093019509382,5.1875,0.0,0.016733993178720482,5.0625,0.0,0.005911171208636143,5.1875,-0.0625
n256,7.681120520964661,4.682988240936401,0.006453232569862256,1232.0,0.0036492644184024986,0.00039596097408777517,0.0014472150122243276,0.00010314166987511873,0.023587421656321862,0.5976105139568257,1.7637444507099642,0.10000083173533326,4.0,206.0,0.04420936289349686,5.1875,0.0,0.014176953344986032,5.1875,0.0,0.01717699872298433,5.0625,0.0,0.0060597527470458885,5.1875,-0.0625
n256,7.70692548114089,4.698417798586511,0.006450086883577558,1236.0,0.003815033480407696,0.0004189105768168971,0.0015162140877158152,0.0001068101235123894,0.024869187549922237,0.5982496120757742,1.778250135052967,0.09958488492314098,4.0,206.0,0.04542536563599622,5.1875,0.0,0.014867424232716253,5.1875,0.0,0.017639544111932443,5.0625,0.0,0.006210960995009953,5.1875,-0.0625
n256,7.73271870747338,4.713856839035081,0.006447280999420234,1240.0,0.003987510007350472,0.00044300413540738196,0.001588112633196737,0.00011058601676754666,0.026214964527385524,0.5988896094465479,1.7927145253187515,0.09895061414722357,4.0,206.0,0.04664236327268899,5.1875,0.0,0.015533024713048738,5.1875,0.0,0.01812185784099007,5.0625,0.0,0.006364766046962572,5.1875,-0.0625
